STATE,Date,Home Value,Structure Cost,Land Value,Land Share (Pct),Home Price Index,Land Price Index
AK,1996Q1,139289.346033661,132324.878731978,6964.46730168306,5%,0.916763885517912,0.596662392909516
AK,1996Q2,140206.133136261,133195.826479448,7010.30665681305,5%,0.922797924231606,0.643318703948694
AK,1996Q3,141035.624900488,133983.843655464,7051.78124502441,5%,0.928257409213282,0.685392128520955
AK,1996Q4,141826.651081575,134735.318527496,7091.33255407875,5%,0.933463724383603,0.725378002882188
AK,1997Q1,142517.422428449,135391.551307027,7125.87112142248,5%,0.938010190010717,0.755448788294492
AK,1997Q2,143172.808737141,136014.168300284,7158.64043685704,5%,0.942323761119924,0.780754599653882
AK,1997Q3,143862.250010109,136669.137509603,7193.11250050546,5%,0.946861472569082,0.808175315795239
AK,1997Q4,144632.235715326,137400.623929559,7231.61178576629,5%,0.951929305156487,0.84288957731804
AK,1998Q1,145506.401740531,138231.081653505,7275.32008702657,5%,0.957682823746929,0.888328318978392
AK,1998Q2,146495.552018495,139170.77441757,7324.77760092475,5%,0.964193136832671,0.947802514264094
AK,1998Q3,147485.876445833,139802.322232344,7683.55421348932,5.20968814007845%,0.970711177844296,1.00959644645271
AK,1998Q4,148379.076161716,140322.095434981,8056.98072673479,5.42999790479464%,0.976589970913495,1.05930659879332
AK,1999Q1,149080.88294973,140842.339263886,8238.54368584463,5.52622410253813%,0.981209068756825,1.08385864974827
AK,1999Q2,149578.339636655,141383.43975737,8194.89987928502,5.47866749904529%,0.984483190849926,1.07858140095119
AK,1999Q3,149939.45069382,141974.033958507,7965.41673531252,5.31242224674953%,0.986859923782463,1.04867445884713
AK,1999Q4,150319.216287645,142642.586378327,7676.62990931806,5.10688526650402%,0.989359435707063,1.01080931225423
AK,2000Q1,150974.335880826,143415.070682563,7559.26519826322,5.00698688565866%,0.993671251368676,0.994837956547011
AK,2000Q2,151935.9,144339.105,7596.79500000001,5%,1,1
AK,2000Q3,153197.595803559,145449.262246877,7748.33355668167,5.05773835159733%,1.00830413222655,1.0203700666272
AK,2000Q4,154782.010833021,146784.782619418,7997.22821360279,5.16676852210574%,1.0187323129887,1.05384422782955
AK,2001Q1,156707.491760184,148365.373242519,8342.11851766519,5.32336930670262%,1.03140529499733,1.10124407774583
AK,2001Q2,158852.457951154,150082.584904592,8769.87304656138,5.5207663511622%,1.04552286820398,1.1589136506966
AK,2001Q3,161104.871212898,151823.153446006,9281.71776689275,5.76128933719642%,1.0603476282623,1.22786704227032
AK,2001Q4,163387.005576122,153467.385092472,9919.62048365071,6.07124198688441%,1.07536800437634,1.31369207812468
AK,2002Q1,165652.62568373,154901.033726836,10751.5919568942,6.49044463528246%,1.09027968823517,1.42475271466139
AK,2002Q2,167974.012504441,156071.147120815,11902.865383626,7.08613505515403%,1.1055584131495,1.57941528431755
AK,2002Q3,170367.160160362,156918.425932734,13448.7342276276,7.89397100648308%,1.12130944799986,1.78737675757985
AK,2002Q4,172813.88356383,157388.958683888,15424.9248799416,8.92574402116502%,1.13741310357743,2.0538316608378
AK,2003Q1,175431.098917712,157534.598469946,17896.5004477657,10.2014412257431%,1.15463888993787,2.3884033208442
AK,2003Q2,178309.528541324,157805.089109522,20504.4394318016,11.4993514926207%,1.17358391625234,2.74269368769207
AK,2003Q3,181559.176555432,158761.276336564,22797.9002188687,12.5567325493505%,1.1949721991671,3.05666612993881
AK,2003Q4,185255.000671458,160959.927582863,24295.0730885945,13.1143952932643%,1.21929708957171,3.26511818318225
AK,2004Q1,189271.065567238,164743.64715483,24527.4184124075,12.958884306431%,1.24572971606604,3.30514428511604
AK,2004Q2,193557.885934405,169538.618352586,24019.2675818188,12.4093458997371%,1.27394438006031,3.24340234820019
AK,2004Q3,198178.924970547,174580.925115408,23597.9998551388,11.9074214670636%,1.30435877873858,3.192538157882
AK,2004Q4,203028.41699038,179098.713662476,23929.7033279041,11.7863812773746%,1.33627679166267,3.2430815072241
AK,2005Q1,207990.529304121,182517.995828196,25472.5334759254,12.2469679562572%,1.36893604015984,3.45669454202663
AK,2005Q2,212920.976381077,185120.767518195,27800.2088628827,13.0565852812581%,1.40138687684134,3.77904384854018
AK,2005Q3,217687.194786776,187364.721437485,30322.4733492908,13.929378519022%,1.43275680590812,4.12914745421011
AK,2005Q4,222055.802417426,189714.978261326,32340.8241560998,14.5642778995276%,1.4615097710115,4.41177781035833
AK,2006Q1,225891.202654456,192488.622918311,33402.5797361459,14.7870210719279%,1.48675331277504,4.56470392124449
AK,2006Q2,229100.229816223,195408.167350856,33692.0624653672,14.7062543291178%,1.50787424049368,4.61217905096099
AK,2006Q3,231644.456537917,198051.167233705,33593.2893042121,14.5020907498874%,1.52461963589854,4.60642594291439
AK,2006Q4,233556.646236694,199995.129773739,33561.5164629549,14.3697544059365%,1.53720513872425,4.60975805583817
AK,2007Q1,234838.635912577,201008.820517684,33829.8153948932,14.405557783723%,1.54564283959602,4.65535215945104
AK,2007Q2,235383.215921235,201569.76815807,33813.4477631654,14.3652756339603%,1.54922711433726,4.66036775864279
AK,2007Q3,235144.085799954,202363.211178985,32780.8746209691,13.9407608358294%,1.54765322612993,4.52452353265528
AK,2007Q4,234380.387715758,204067.416638264,30312.9710774938,12.9332370224831%,1.5426267769221,4.18921612242209
AK,2008Q1,233443.236563092,207073.076634825,26370.1599282668,11.2961764566436%,1.53645870767272,3.64669686225578
AK,2008Q2,232547.314822555,210699.498901975,21847.8159205798,9.39499814790412%,1.53056199899138,3.02430451520853
AK,2008Q3,231524.492278542,213951.016040159,17573.4762383839,7.59033140098269%,1.5238300643794,2.43463908882475
AK,2008Q4,230278.428315278,215844.814897168,14433.61341811,6.26789644332152%,1.51562881659488,2.0008991849777
AK,2009Q1,228595.935137181,215733.37257454,12862.5625626414,5.62676784034788%,1.50455511263093,1.78436796329627
AK,2009Q2,226596.735702141,214286.26083808,12310.4748640614,5.43276796372009%,1.49139693582716,1.70853582526305
AK,2009Q3,224963.605633318,212512.107335981,12451.4982973374,5.53489452762097%,1.48064812617241,1.72887885809182
AK,2009Q4,224080.635214505,211415.640414677,12664.9947998282,5.65198094324589%,1.4748366595025,1.75927452629061
AK,2010Q1,223977.860349926,211747.03626843,12230.8240814959,5.4607290481244%,1.47416022381759,1.69877336980134
AK,2010Q2,224510.563024344,213281.514790516,11229.0482338288,5.00156789175715%,1.47766632523547,1.56006586356903
AK,2010Q3,225255.989340577,213993.189873548,11262.7994670289,5%,1.48257251472876,1.35162959063043
AK,2010Q4,225874.377938014,214580.659041113,11293.7188969007,5%,1.48664257715269,1.13084772077488
AK,2011Q1,226315.076605706,214999.32277542,11315.7538302853,5%,1.489543133688,0.948871082544223
AK,2011Q2,226400.398584846,215080.378655604,11320.0199292423,5%,1.49010469931626,0.793052844397652
AK,2011Q3,226244.269997105,214932.05649725,11312.2134998553,5%,1.48907710420714,0.670923696913129
AK,2011Q4,226027.934906472,214726.538161149,11301.3967453236,5%,1.48765324657617,0.5874562333237
AK,2012Q1,226057.1466479,214754.289315505,11302.857332395,5%,1.48784551016514,0.54756898875965
AK,2012Q2,226635.044268762,215303.292055324,11331.7522134381,5%,1.49164907219928,0.548258773332501
AK,2012Q3,227504.058285337,215838.680120924,11665.3781644122,5.12754728523629%,1.49736868169627,0.564703785366651
AK,2012Q4,228391.421736116,216535.541667848,11855.8800682675,5.19103562565754%,1.5032090620855,0.574249445357126
AK,2013Q1,229162.55291736,217540.493036224,11622.0598811356,5.07153535042293%,1.50828443387876,0.563195952467721
AK,2013Q2,229732.318433332,218245.702511665,11486.6159216666,5%,1.51203447265151,0.529417288423732
AK,2013Q3,230164.906438773,218656.661116834,11508.2453219387,5%,1.51488164705493,0.482920676594628
AK,2013Q4,230734.244233309,219197.532021644,11536.7122116655,5%,1.51862887068369,0.442895597110931
AK,2014Q1,231667.570857219,220084.192314358,11583.3785428609,5%,1.52477176794437,0.325508078734994
AK,2014Q2,233122.009173984,220167.314102613,12954.6950713711,5.55704505004621%,1.53434447799358,0.364329595353675
AK,2014Q3,235013.288550971,223262.624123423,11750.6644275486,5%,1.54679235487447,0.29025143148303
AK,2014Q4,237039.675378433,225187.691609511,11851.9837689217,5%,1.5601294715629,0.232059322329906
AK,2015Q1,238894.244439116,225263.273184084,13630.9712550317,5.7058600499292%,1.57233573131246,0.267121519558937
AK,2015Q2,240392.168529198,222958.996012128,17433.1725170694,7.25197190230098%,1.58219465267391,0.342118850327725
AK,2015Q3,241545.798158946,224017.085251647,17528.7129072986,7.2568900146067%,1.58978752328413,0.344445615095683
AK,2015Q4,242483.882827515,225976.823441605,16507.0593859094,6.80748724138969%,1.59596173667655,0.324743736445027
AK,2016Q1,243292.388223899,228063.977303223,15228.4109206761,6.25930430123511%,1.60128309519935,0.29987804825541
AZ,1975Q1,33404.3177951581,31230.4782297969,2173.83956536115,6.50766041291898%,0.207691667450019,0.00025235312225113
AZ,1975Q2,33482.1778022394,31547.7099256005,1934.46787663894,5.77760469484622%,0.208175762793548,0.000224979194736205
AZ,1975Q3,33538.811879609,31785.4702340533,1753.34164555577,5.2277989209921%,0.208527885714768,0.000204203961743163
AZ,1975Q4,33699.1976356649,32014.2377538817,1684.95988178325,5%,0.209525085696961,0.000196481702183348
AZ,1976Q1,34094.1722102217,32389.4635997106,1704.70861051109,5%,0.211980843916395,0.000210267382584735
AZ,1976Q2,34658.4143318139,32925.4936152232,1732.9207165907,5%,0.215489024738935,0.00023775040189824
AZ,1976Q3,35261.4748481832,33498.401105774,1763.07374240916,5%,0.219238559304678,0.000264243356822172
AZ,1976Q4,35959.1206197299,34161.1645887434,1797.9560309865,5%,0.223576178604989,0.000296707573163699
AZ,1977Q1,36837.5763191062,34995.6975031509,1841.87881595531,5%,0.229037985372103,0.000350856250040309
AZ,1977Q2,37943.4388587309,36046.2669157944,1897.17194293655,5%,0.23591369635754,0.000447388666025972
AZ,1977Q3,39335.9321702053,37369.1355616951,1966.79660851027,5%,0.244571536926134,0.000628771516021725
AZ,1977Q4,41013.2157794927,38962.554990518,2050.66078897464,5%,0.255000063912844,0.000965693656707686
AZ,1978Q1,42963.1977448215,40815.0378575804,2148.15988724108,5%,0.267124095553308,0.00159389716937817
AZ,1978Q2,45206.0891072226,42945.7846518615,2260.30445536113,5%,0.281069294189691,0.00275577114814987
AZ,1978Q3,47715.7217800546,45329.9356910519,2385.78608900273,5%,0.296672959491399,0.00480204488337536
AZ,1978Q4,50373.7213937372,47855.0353240504,2518.68606968686,5%,0.313199097676064,0.00796512941789493
AZ,1979Q1,53058.8892240013,50405.9447628013,2652.94446120007,5%,0.329894154508853,0.0120025548836166
AZ,1979Q2,55631.6424452848,52850.0603230206,2781.58212226425,5%,0.345890272428173,0.0162365245641937
AZ,1979Q3,57997.743343315,55097.8561761492,2899.88716716575,5%,0.360601527538376,0.0199890730603153
AZ,1979Q4,60142.4308846297,56826.0903094758,3316.34057515385,5.51414455048473%,0.373936142971818,0.0233203945015541
AZ,1980Q1,62072.3579775329,58307.9171977302,3764.44077980264,6.06460089878522%,0.385935483249922,0.0265397353681917
AZ,1980Q2,63901.85,59587.8991548012,4313.95084519874,6.75090133571836%,0.397310367510776,0.030514891362323
AZ,1980Q3,65714.4617503775,60682.4735449123,5031.9882054652,7.65735284354863%,0.408580298517419,0.0357302626327851
AZ,1980Q4,67351.8913936532,61606.0475495417,5745.84384411147,8.53108016006352%,0.418761033086808,0.0409677646730084
AZ,1981Q1,68761.6638771763,62386.9959971848,6374.6678799915,9.27067136039362%,0.427526307073948,0.0456406896094081
AZ,1981Q2,69885.9503841151,63121.6180894374,6764.33229467768,9.67910181874724%,0.434516569253514,0.0486372943078147
AZ,1981Q3,70615.4597274256,63915.4819014476,6699.97782597802,9.48797593592085%,0.439052300617993,0.0483694215065071
AZ,1981Q4,70915.2666594961,64875.2575532452,6040.00910625098,8.51721976207527%,0.440916353104161,0.0437586920508109
AZ,1982Q1,71153.8342004392,66067.3450867715,5086.48911366765,7.14858049580165%,0.442399649086487,0.0369569217616778
AZ,1982Q2,71639.4047265175,67384.4720331819,4254.93269333561,5.93937471923274%,0.445418688506607,0.0309698878574507
AZ,1982Q3,72392.9449161383,68679.4570208703,3713.48789526796,5.12962678831445%,0.450103831889348,0.0270551431474778
AZ,1982Q4,73479.1491207966,69805.1916647568,3673.95745603983,5%,0.456857316987894,0.0267879215529879
AZ,1983Q1,74733.9091967056,70997.2137368703,3736.69545983529,5%,0.464658799838504,0.0298701541172358
AZ,1983Q2,75818.1853928487,72027.2761232063,3790.90926964243,5%,0.471400297525548,0.0342869520201144
AZ,1983Q3,76711.9825819875,72876.3834528882,3835.59912909938,5%,0.476957490152942,0.0401526316042702
AZ,1983Q4,77661.3895826957,73778.3201035609,3883.06947913479,5%,0.482860437319083,0.050394656413616
AZ,1984Q1,78838.3028296214,73739.8079308044,5098.49489881695,6.46702772107535%,0.490177906761115,0.0691966001544481
AZ,1984Q2,80180.3530927209,73374.5519683021,6805.8011244188,8.48811568159164%,0.49852211719086,0.0927730821714681
AZ,1984Q3,81538.3166627106,73044.430043332,8493.88661937861,10.4170492684%,0.506965268759381,0.116402909014894
AZ,1984Q4,82891.5026911195,72890.6945927879,10000.8080983316,12.0649376276816%,0.515378715917132,0.137875638813391
AZ,1985Q1,84308.8663980268,73014.4179731517,11294.4484248751,13.3965132107854%,0.524191188408739,0.156761722278451
AZ,1985Q2,85778.6502928574,73330.1245284825,12448.5257643749,14.5123824190219%,0.533329583923369,0.173941905849161
AZ,1985Q3,87330.5076619585,73721.5089002017,13608.9987617568,15.5833272084424%,0.542978272054337,0.191478265719279
AZ,1985Q4,88949.8402114921,74069.2116902476,14880.6285212446,16.7292358096018%,0.553046487769177,0.210867723924192
AZ,1986Q1,90582.1332842901,74308.4383355521,16273.694948738,17.9656786152998%,0.563195285662175,0.232418301197615
AZ,1986Q2,92098.0756530173,74530.1328738086,17567.9427792086,19.075254998157%,0.57262067193259,0.252732309022592
AZ,1986Q3,93349.6993646229,74897.5249039544,18452.1744606685,19.7667208210222%,0.580402654407953,0.267361395181967
AZ,1986Q4,94329.9148431939,75565.6506688408,18764.264174353,19.8921669817525%,0.586497153581776,0.273796613659243
AZ,1987Q1,95086.4229744631,76630.7511824865,18455.6717919765,19.4093659374831%,0.591200750170286,0.271211496812803
AZ,1987Q2,95558.6458863227,77914.6209295504,17644.0249567723,18.4640801396053%,0.594136800670513,0.260963430204173
AZ,1987Q3,95818.527607711,79192.580225035,16625.9473826761,17.3514953712753%,0.595752617774934,0.247410113951882
AZ,1987Q4,95982.1572842094,80236.3631171886,15745.7941670209,16.4049179686559%,0.596769986863704,0.235666764280546
AZ,1988Q1,96175.474126806,80878.2790704549,15297.1950563511,15.9055052187026%,0.597971936193467,0.23016988049874
AZ,1988Q2,96377.6384186051,81208.0967925131,15169.541626092,15.7396901138051%,0.599228894623813,0.229466078875464
AZ,1988Q3,96545.8249445835,81367.0310060647,15178.7939385188,15.7218543082845%,0.600274595968091,0.230796132609553
AZ,1988Q4,96730.9137785355,81498.8912087605,15232.022569775,15.7467990064154%,0.601425387574901,0.232773280285532
AZ,1989Q1,96949.7223001503,81742.3343586026,15207.3879415478,15.6858499238055%,0.602785831664349,0.233877688176898
AZ,1989Q2,97254.5231720061,82052.951139588,15201.572032418,15.6307095409149%,0.604680934019204,0.234761118300332
AZ,1989Q3,97637.0294213761,82434.8336927354,15202.1957286407,15.570112915902%,0.607059170306767,0.235576807030679
AZ,1989Q4,98019.2481956215,82869.4788946971,15149.7693009244,15.4559125679982%,0.609435619214974,0.235400264060763
AZ,1990Q1,98406.139698152,83286.430925228,15119.708772924,15.3645990171973%,0.611841120856276,0.234649469416634
AZ,1990Q2,98834.2999999997,83762.469556134,15071.8304438656,15.2495949724597%,0.614503211654595,0.234507861474474
AZ,1990Q3,99077.1826277146,84205.9965035648,14871.1861241497,15.0096982269153%,0.616013336730464,0.232108350266342
AZ,1990Q4,99416.8568449587,84574.5579597434,14842.2988852153,14.9293584169152%,0.618125264445972,0.232508382277047
AZ,1991Q1,99880.3656740728,84851.5016443047,15028.8640297681,15.0468652455778%,0.621007135052845,0.236546505362715
AZ,1991Q2,100406.929224786,85066.5285695165,15340.4006552692,15.2782290761287%,0.624281048998239,0.242560240719469
AZ,1991Q3,100983.730691872,85292.4060431002,15691.3246487721,15.5384679703015%,0.62786731767229,0.24934148426012
AZ,1991Q4,101647.432124268,85594.5204966314,16052.9116276366,15.7927370049164%,0.631993887717173,0.256447941916788
AZ,1992Q1,102338.40692,86058.6790038204,16279.7279161794,15.9077402181037%,0.636290030161138,0.262128000179286
AZ,1992Q2,103056.580599138,86587.598252035,16468.9823471026,15.9805247286076%,0.640755281924503,0.266536957211233
AZ,1992Q3,103885.49741446,87192.1876664202,16693.3097480395,16.0689510696957%,0.645909080203136,0.271405028393889
AZ,1992Q4,104857.81827215,87847.3320148963,17010.4862572535,16.2224300844256%,0.651954494495637,0.27767569608645
AZ,1993Q1,106021.038254458,88475.7119623287,17545.3262921288,16.548910085203%,0.659186825933093,0.286507777272806
AZ,1993Q2,107399.085381108,89196.4341343247,18202.6512467828,16.9486091824622%,0.667754847208478,0.298493366292143
AZ,1993Q3,108992.794721415,89946.0443055628,19046.7504158518,17.4752381242588%,0.677663750373297,0.313875846097153
AZ,1993Q4,110772.449651406,90716.0808420117,20056.3688093941,18.1059179177767%,0.688728772031937,0.332384496774598
AZ,1994Q1,112679.703919573,91508.0375026023,21171.6664169704,18.789245694222%,0.700587143803989,0.353299627901462
AZ,1994Q2,114670.745978832,92279.2241095402,22391.5218692917,19.5267953287974%,0.712966466973719,0.37623490942739
AZ,1994Q3,116669.640031374,93023.8398868529,23645.800144521,20.2673121629263%,0.725394609987272,0.400258211379912
